Portfolio Name,Category,Set,Product Name,Card Number,Rarity,Variance,Grade,Card Condition,Average Cost Paid,Quantity,Market Price (As of 2026-05-01),Price Override,Watchlist,Date Added,Notes
Singles,Pokemon,Phantasmal Flames,Mega Sharpedo ex,113/094,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.63,0,false,2026-05-01,
Singles,Pokemon,Pokemon Go,Spark (Secret),085/078,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,7.92,0,false,2026-05-01,
Singles,Pokemon,Prismatic Evolutions,Leafeon ex,144/131,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,305.3,0,false,2026-05-01,
Singles,Pokemon,Prismatic Evolutions,Sylveon ex,156/131,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,400.52,0,false,2026-05-01,
Singles,Pokemon,Scarlet & Violet Promo,Charizard ex,161,Promo,Holofoil,Ungraded,Near Mint,0,1,7.43,0,false,2026-05-01,
Singles,Pokemon,Scarlet & Violet Promo,Charmander,044,Promo,Holofoil,Ungraded,Near Mint,0.0000,2,69.25,0,false,2026-05-01,
Singles,Pokemon,Scarlet & Violet Promo,Iron Thorns,098,Promo,Holofoil,Ungraded,Near Mint,0.0000,1,2.21,0,false,2026-05-01,
Singles,Pokemon,Scarlet & Violet Promo,Magneton,159,Promo,Holofoil,Ungraded,Near Mint,0.0000,2,7.8,0,false,2026-05-01,
Singles,Pokemon,Scarlet & Violet Promo,N's Zorua,189,Promo,Holofoil,Ungraded,Near Mint,0,1,12.41,0,false,2026-05-01,
Singles,Pokemon,Scarlet & Violet Promo,Snorlax,051,Promo,Holofoil,Ungraded,Near Mint,0.0000,1,23.64,0,false,2026-05-01,
Singles,Pokemon,Scarlet & Violet Promo,Steven's Beldum,207,Promo,Holofoil,Ungraded,Near Mint,0,1,34.21,0,false,2026-05-01,
Singles,Pokemon,Silver Tempest,Ho-oh,187/195,Ultra Rare,Holofoil,Ungraded,Near Mint,0.0000,1,7.51,0,false,2026-05-01,
Singles,Pokemon,Silver Tempest,Lugia V (Alternate Full Art),186/195,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,445.02,0,false,2026-05-01,
Singles,Pokemon,Silver Tempest,Reshiram V (Full Art),172/195,Ultra Rare,Holofoil,Ungraded,Near Mint,0.0000,1,5.95,0,false,2026-05-01,
Singles,Pokemon,Silver Tempest,Skuntank V (Alternate Full Art),181/195,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,9.35,0,false,2026-05-01,
Singles,Pokemon,Silver Tempest Trainer Gallery,Blaziken V,TG14/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,27.61,0,false,2026-05-01,
Singles,Pokemon,Silver Tempest Trainer Gallery,Blaziken VMAX,TG15/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0.0000,1,34.55,0,false,2026-05-01,
Singles,Pokemon,Silver Tempest Trainer Gallery,Braixen,TG01/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,4.67,0,false,2026-05-01,
Singles,Pokemon,Stellar Crown,Bulbasaur,143/142,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,107.99,0,false,2026-05-01,
Singles,Pokemon,Sun & Moon Base Set,Espeon GX (Secret),152,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,46.73,0,false,2026-05-01,
Singles,Pokemon,Super Electric Breaker,Milotic ex (JP),131/106,Special Art Rare,Holofoil,Ungraded,Near Mint,0,1,88.75,0,false,2026-05-01,
Singles,Pokemon,Surging Sparks,Ceruledge,197/191,Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,19.69,0,false,2026-05-01,
Singles,Pokemon,Surging Sparks,Exeggcute,192/191,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,7.06,0,false,2026-05-01,
Singles,Pokemon,Surging Sparks,Hydreigon ex,240/191,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,39.84,0,false,2026-05-01,
Singles,Pokemon,SV: 151,Alakazam ex,201/165,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0.0000,2,78.89,0,false,2026-05-01,
Singles,Pokemon,SV: 151,Basic Psychic Energy,207/165,Hyper Rare,Holofoil,Ungraded,Near Mint,0,2,6.73,0,false,2026-05-01,
Singles,Pokemon,SV: 151,Blastoise ex,184/165,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,28.78,0,false,2026-05-01,
Singles,Pokemon,SV: 151,Charizard ex,199/165,Special Illustration Rare,Holofoil,PSA 9.0 MINT,Near Mint,0,1,431.01,0,false,2026-05-01,
Singles,Pokemon,SV: 151,Charizard ex,199/165,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0,2,436.95,0,false,2026-05-01,
Singles,Pokemon,SV: 151,Squirtle,170/165,Illustration Rare,Holofoil,Ungraded,Near Mint,0.0000,1,101.39,0,false,2026-05-01,
Singles,Pokemon,Sword & Shield Promo,Flareon V,SWSH179,Promo,Holofoil,Ungraded,Near Mint,0,1,76.93,0,false,2026-05-01,
Singles,Pokemon,Sword & Shield Promo,Galarian Articuno,SWSH282,Promo,Holofoil,Ungraded,Near Mint,0,1,4.86,0,false,2026-05-01,
Singles,Pokemon,Sword & Shield Promo,Galarian Zapdos,SWSH283,Promo,Holofoil,Ungraded,Near Mint,0,1,3.39,0,false,2026-05-01,
Singles,Pokemon,Sword & Shield Promo,Jolteon V,SWSH183,Promo,Holofoil,Ungraded,Near Mint,0,1,70.01,0,false,2026-05-01,
Singles,Pokemon,Sword & Shield Promo,Vaporeon VMAX,SWSH182,Promo,Holofoil,Ungraded,Near Mint,0,1,81.78,0,false,2026-05-01,
Singles,Pokemon,Temporal Forces,Lickitung,180/162,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,23.22,0,false,2026-05-01,
Singles,Pokemon,Temporal Forces,Meltan,179/162,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,5.23,0,false,2026-05-01,
Singles,Pokemon,Temporal Forces,Morty's Conviction,201/162,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,4.79,0,false,2026-05-01,
Singles,Pokemon,Terastal Festival ex,Roaring Moon ex (JP),218/187,Special Art Rare,Holofoil,Ungraded,Near Mint,0,1,29.6,0,false,2026-05-01,
Singles,Pokemon,Twilight Masquerade,Bloodmoon Ursaluna ex,216/167,Special Illustration Rare,Holofoil,Ungraded,Near Mint,0.0000,1,40.66,0,false,2026-05-01,
Singles,Pokemon,Twilight Masquerade,Carmine,204/167,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,7.76,0,false,2026-05-01,
Singles,Pokemon,Twilight Masquerade,Eevee,188/167,Illustration Rare,Holofoil,Ungraded,Near Mint,0.0000,1,91.94,0,false,2026-05-01,
Singles,Pokemon,Twilight Masquerade,Heliolisk,177/167,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,3.66,0,false,2026-05-01,
Singles,Pokemon,Twilight Masquerade,Infernape,173/167,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,12.3,0,false,2026-05-01,
Singles,Pokemon,Twilight Masquerade,Iron Thorns ex,196/167,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.23,0,false,2026-05-01,
Singles,Pokemon,Twilight Masquerade,Lairon,184/167,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,4.99,0,false,2026-05-01,
Singles,Pokemon,Twilight Masquerade,Probopass,182/167,Illustration Rare,Holofoil,Ungraded,Near Mint,0.0000,1,3.31,0,false,2026-05-01,
Singles,Pokemon,Twilight Masquerade,Scream Tail ex,197/167,Ultra Rare,Holofoil,Ungraded,Near Mint,0.0000,1,2.93,0,false,2026-05-01,
Singles,Pokemon,Ultra Prism,Giratina Prism Star,58/156,Prism Rare,Holofoil,Ungraded,Near Mint,0,1,14.81,0,false,2026-05-01,
